image,worker_id,gpu_id,ok,selected_skill,route_confidence,true_valence,true_arousal,direct_valence_score,direct_arousal_score,direct_valence,direct_arousal,skill_valence_score,skill_arousal_score,skill_valence,skill_arousal,skill_minus_direct_valence_delta,skill_minus_direct_arousal_delta,direct_valence_delta,direct_arousal_delta,direct_abs_valence_delta,direct_abs_arousal_delta,direct_euclidean_distance,skill_valence_delta,skill_arousal_delta,skill_abs_valence_delta,skill_abs_arousal_delta,skill_euclidean_distance,direct_seconds,route_seconds,skill_seconds,error,parse_recovered,raw_error_output
/home/u1120250383/dcs/datasets/IAPS/Dataset/5040.jpg,1,1,True,berlyne-arousal-pleasure,0.95,,,6.5,7.5,0.611111,0.722222,6.5,7.5,0.611111,0.722222,0.0,0.0,,,,,,,,,,,5.301,4.046,10.603,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5120.jpg,2,2,True,kaplan-art-restoration,0.95,,,5.5,5.5,0.5,0.5,6.5,4.5,0.611111,0.388889,0.1111,-0.1111,,,,,,,,,,,4.618,4.031,10.14,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5130.jpg,3,3,True,berlyne-arousal-pleasure,0.85,,,5.5,5.5,0.5,0.5,5.5,5.5,0.5,0.5,0.0,0.0,,,,,,,,,,,4.79,4.172,10.158,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5199.jpg,0,0,True,kaplan-art-restoration,0.95,,,8.5,6.5,0.833333,0.611111,8.5,4.5,0.833333,0.388889,0.0,-0.2222,,,,,,,,,,,5.064,4.043,10.356,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5200.jpg,1,1,True,kaplan-art-restoration,0.95,,,8.0,6.0,0.777778,0.555556,8.0,4.5,0.777778,0.388889,0.0,-0.1667,,,,,,,,,,,5.235,4.032,10.149,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5201.jpg,2,2,True,kaplan-art-restoration,0.95,,,7.5,5.5,0.722222,0.5,7.5,4.5,0.722222,0.388889,0.0,-0.1111,,,,,,,,,,,5.243,4.298,9.97,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5202.jpg,3,3,True,berlyne-arousal-pleasure,0.95,,,8.5,7.5,0.833333,0.722222,8.5,7.5,0.833333,0.722222,0.0,0.0,,,,,,,,,,,4.871,3.995,10.473,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5210.jpg,0,0,True,kaplan-art-restoration,0.95,,,8.0,4.5,0.777778,0.388889,8.0,4.0,0.777778,0.333333,0.0,-0.0556,,,,,,,,,,,4.714,3.939,10.728,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5215.jpg,1,1,True,kaplan-art-restoration,0.95,,,7.5,6.5,0.722222,0.611111,7.5,4.5,0.722222,0.388889,0.0,-0.2222,,,,,,,,,,,4.816,4.328,10.802,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5220.jpg,2,2,True,kaplan-art-restoration,0.95,,,7.0,5.5,0.666667,0.5,7.5,4.5,0.722222,0.388889,0.0556,-0.1111,,,,,,,,,,,5.221,4.068,9.699,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5250.jpg,3,3,True,berlyne-arousal-pleasure,0.85,,,5.5,5.5,0.5,0.5,5.5,7.0,0.5,0.666667,0.0,0.1667,,,,,,,,,,,4.787,4.005,9.534,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5260.jpg,0,0,True,berlyne-arousal-pleasure,0.95,,,6.5,8.5,0.611111,0.833333,7.5,8.5,0.722222,0.833333,0.1111,0.0,,,,,,,,,,,4.833,4.248,9.981,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5270.jpg,1,1,True,berlyne-arousal-pleasure,0.95,,,5.5,8.5,0.5,0.833333,6.5,8.5,0.611111,0.833333,0.1111,0.0,,,,,,,,,,,4.998,4.006,11.366,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5300.jpg,2,2,True,berlyne-arousal-pleasure,0.95,,,7.0,6.0,0.666667,0.555556,7.5,6.5,0.722222,0.611111,0.0556,0.0556,,,,,,,,,,,4.71,4.219,9.374,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5301.jpg,3,3,True,berlyne-arousal-pleasure,0.95,,,7.0,6.5,0.666667,0.611111,7.5,6.5,0.722222,0.611111,0.0556,0.0,,,,,,,,,,,5.026,3.839,10.062,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5390.jpg,0,0,True,kaplan-art-restoration,0.95,,,6.5,3.5,0.611111,0.277778,7.5,3.5,0.722222,0.277778,0.1111,0.0,,,,,,,,,,,4.956,4.005,10.248,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5395.jpg,1,1,True,berlyne-arousal-pleasure,0.9,,,5.5,5.5,0.5,0.5,6.5,7.5,0.611111,0.722222,0.1111,0.2222,,,,,,,,,,,4.656,4.148,11.912,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5410.jpg,2,2,True,cognitive-appraisal,0.85,,,6.5,6.5,0.611111,0.611111,7.0,6.0,0.666667,0.555556,0.0556,-0.0556,,,,,,,,,,,4.564,3.943,12.22,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5450.jpg,3,3,True,berlyne-arousal-pleasure,0.95,,,5.5,9.0,0.5,0.888889,6.5,9.0,0.611111,0.888889,0.1111,0.0,,,,,,,,,,,5.37,4.178,12.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5455.jpg,0,0,True,cognitive-appraisal,0.9,,,5.5,5.5,0.5,0.5,5.5,6.5,0.5,0.611111,0.0,0.1111,,,,,,,,,,,4.453,3.958,10.559,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5460.jpg,1,1,True,cognitive-appraisal,0.9,,,5.5,5.5,0.5,0.5,6.5,8.5,0.611111,0.833333,0.1111,0.3333,,,,,,,,,,,4.394,3.938,12.242,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5470.jpg,2,2,True,berlyne-arousal-pleasure,0.95,,,6.5,7.5,0.611111,0.722222,7.0,7.0,0.666667,0.666667,0.0556,-0.0556,,,,,,,,,,,5.482,4.603,10.83,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5471.jpg,3,3,True,berlyne-arousal-pleasure,0.9,,,6.5,5.5,0.611111,0.5,6.5,7.5,0.611111,0.722222,0.0,0.2222,,,,,,,,,,,4.888,4.088,10.766,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5480.jpg,0,0,True,berlyne-arousal-pleasure,0.98,,,9.0,9.0,0.888889,0.888889,8.5,9.0,0.833333,0.888889,-0.0556,0.0,,,,,,,,,,,4.726,4.075,11.337,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5500.jpg,1,1,True,kaplan-art-restoration,0.95,,,5.5,5.5,0.5,0.5,6.5,4.5,0.611111,0.388889,0.1111,-0.1111,,,,,,,,,,,4.872,3.826,10.097,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5510.jpg,2,2,True,berlyne-arousal-pleasure,0.95,,,5.5,5.5,0.5,0.5,6.5,7.0,0.611111,0.666667,0.1111,0.1667,,,,,,,,,,,5.153,3.969,9.901,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5520.jpg,3,3,True,kaplan-art-restoration,0.95,,,5.5,5.5,0.5,0.5,6.5,4.5,0.611111,0.388889,0.1111,-0.1111,,,,,,,,,,,4.962,4.177,10.886,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5530.jpg,0,0,True,kaplan-art-restoration,0.95,,,5.5,5.5,0.5,0.5,6.5,4.5,0.611111,0.388889,0.1111,-0.1111,,,,,,,,,,,4.59,4.283,10.217,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5531.jpg,1,1,True,kaplan-art-restoration,0.9,,,5.5,5.5,0.5,0.5,6.5,4.5,0.611111,0.388889,0.1111,-0.1111,,,,,,,,,,,4.665,3.936,10.362,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5532.jpg,2,2,True,berlyne-arousal-pleasure,0.9,,,5.5,5.5,0.5,0.5,5.5,5.5,0.5,0.5,0.0,0.0,,,,,,,,,,,4.942,4.19,9.379,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5533.jpg,3,3,True,berlyne-arousal-pleasure,0.9,,,6.5,5.5,0.611111,0.5,6.5,6.5,0.611111,0.611111,0.0,0.1111,,,,,,,,,,,4.769,4.169,10.42,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5534.jpg,0,0,True,berlyne-arousal-pleasure,0.9,,,5.5,5.5,0.5,0.5,5.5,5.5,0.5,0.5,0.0,0.0,,,,,,,,,,,4.77,3.846,9.499,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5535.jpg,1,1,True,berlyne-arousal-pleasure,0.95,,,6.5,5.5,0.611111,0.5,7.0,6.5,0.666667,0.611111,0.0556,0.1111,,,,,,,,,,,4.87,4.092,10.519,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5551.jpg,2,2,True,kaplan-art-restoration,0.95,,,7.0,6.0,0.666667,0.555556,7.5,4.5,0.722222,0.388889,0.0556,-0.1667,,,,,,,,,,,4.821,4.146,10.333,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5593.jpg,3,3,True,berlyne-arousal-pleasure,0.95,,,5.5,5.5,0.5,0.5,6.5,7.5,0.611111,0.722222,0.1111,0.2222,,,,,,,,,,,5.122,4.087,10.786,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5594.jpg,0,0,True,berlyne-arousal-pleasure,0.95,,,5.5,5.5,0.5,0.5,6.5,7.5,0.611111,0.722222,0.1111,0.2222,,,,,,,,,,,4.874,4.02,11.921,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5600.jpg,1,1,True,kaplan-art-restoration,0.95,,,5.5,5.5,0.5,0.5,6.5,4.0,0.611111,0.333333,0.1111,-0.1667,,,,,,,,,,,4.46,3.758,11.847,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5611.jpg,2,2,True,kaplan-art-restoration,0.95,,,6.5,5.5,0.611111,0.5,7.0,4.0,0.666667,0.333333,0.0556,-0.1667,,,,,,,,,,,5.151,3.945,10.726,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5621.jpg,3,3,True,berlyne-arousal-pleasure,0.95,,,6.5,8.5,0.611111,0.833333,7.5,8.5,0.722222,0.833333,0.1111,0.0,,,,,,,,,,,5.245,4.173,10.818,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5622.jpg,0,0,True,cognitive-appraisal,0.9,,,6.5,6.5,0.611111,0.611111,5.5,7.0,0.5,0.666667,-0.1111,0.0556,,,,,,,,,,,4.767,4.035,12.064,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5623.jpg,1,1,True,berlyne-arousal-pleasure,0.95,,,5.5,8.5,0.5,0.833333,6.5,8.5,0.611111,0.833333,0.1111,0.0,,,,,,,,,,,5.318,4.061,12.5,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5626.jpg,2,2,True,berlyne-arousal-pleasure,0.95,,,7.0,6.5,0.666667,0.611111,7.5,7.0,0.722222,0.666667,0.0556,0.0556,,,,,,,,,,,5.337,4.046,10.561,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5628.jpg,3,3,True,cognitive-appraisal,0.9,,,5.5,5.5,0.5,0.5,8.5,8.5,0.833333,0.833333,0.3333,0.3333,,,,,,,,,,,4.879,4.128,12.788,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5629.jpg,0,0,True,berlyne-arousal-pleasure,0.95,,,5.5,5.5,0.5,0.5,6.5,8.0,0.611111,0.777778,0.1111,0.2778,,,,,,,,,,,4.805,4.409,12.283,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5631.jpg,1,1,True,kaplan-art-restoration,0.95,,,7.5,3.5,0.722222,0.277778,8.0,3.0,0.777778,0.222222,0.0556,-0.0556,,,,,,,,,,,5.191,3.952,10.843,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5635.jpg,2,2,True,kaplan-art-restoration,0.95,,,5.5,5.5,0.5,0.5,5.5,5.5,0.5,0.5,0.0,0.0,,,,,,,,,,,4.649,4.425,10.315,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5660.jpg,3,3,True,berlyne-arousal-pleasure,0.95,,,6.5,7.5,0.611111,0.722222,7.0,7.5,0.666667,0.722222,0.0556,0.0,,,,,,,,,,,5.028,4.129,10.243,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5661.jpg,0,0,True,berlyne-arousal-pleasure,0.95,,,8.0,6.0,0.777778,0.555556,7.5,6.5,0.722222,0.611111,-0.0556,0.0556,,,,,,,,,,,5.274,4.014,10.573,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5665.jpg,1,1,True,berlyne-arousal-pleasure,0.9,,,7.0,6.0,0.666667,0.555556,7.0,6.5,0.666667,0.611111,0.0,0.0556,,,,,,,,,,,5.145,3.918,10.753,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5700.jpg,2,2,True,berlyne-arousal-pleasure,0.95,,,5.5,5.5,0.5,0.5,6.5,7.5,0.611111,0.722222,0.1111,0.2222,,,,,,,,,,,4.845,4.195,12.679,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5711.jpg,3,3,True,kaplan-art-restoration,0.95,,,7.0,4.0,0.666667,0.333333,7.5,4.0,0.722222,0.333333,0.0556,0.0,,,,,,,,,,,5.404,4.186,10.071,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5720.jpg,0,0,True,kaplan-art-restoration,0.95,,,7.0,5.5,0.666667,0.5,7.0,4.5,0.666667,0.388889,0.0,-0.1111,,,,,,,,,,,5.092,4.01,10.227,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5725.jpg,1,1,True,kaplan-art-restoration,0.95,,,6.0,4.5,0.555556,0.388889,6.5,4.0,0.611111,0.333333,0.0556,-0.0556,,,,,,,,,,,4.977,4.241,10.399,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5726.jpg,2,2,True,kaplan-art-restoration,0.95,,,8.0,4.5,0.777778,0.388889,8.0,3.5,0.777778,0.277778,0.0,-0.1111,,,,,,,,,,,5.014,3.863,10.343,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5731.jpg,3,3,True,kaplan-art-restoration,0.95,,,7.5,5.5,0.722222,0.5,7.5,4.5,0.722222,0.388889,0.0,-0.1111,,,,,,,,,,,5.551,4.035,9.633,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5740.jpg,0,0,True,kaplan-art-restoration,0.95,,,5.5,5.5,0.5,0.5,6.5,4.5,0.611111,0.388889,0.1111,-0.1111,,,,,,,,,,,4.771,4.053,10.68,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5750.jpg,1,1,True,kaplan-art-restoration,0.95,,,7.5,6.5,0.722222,0.611111,7.5,4.5,0.722222,0.388889,0.0,-0.2222,,,,,,,,,,,4.939,3.993,10.805,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5760.jpg,2,2,True,kaplan-art-restoration,0.95,,,8.5,6.0,0.833333,0.555556,8.5,4.5,0.833333,0.388889,0.0,-0.1667,,,,,,,,,,,4.912,4.176,10.097,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5764.jpg,3,3,True,kaplan-art-restoration,0.95,,,6.5,3.5,0.611111,0.277778,7.5,3.5,0.722222,0.277778,0.1111,0.0,,,,,,,,,,,4.628,4.012,9.759,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5779.jpg,0,0,True,kaplan-art-restoration,0.95,,,8.5,4.5,0.833333,0.388889,8.5,3.5,0.833333,0.277778,0.0,-0.1111,,,,,,,,,,,4.654,4.112,10.823,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5780.jpg,1,1,True,kaplan-art-restoration,0.95,,,8.0,4.0,0.777778,0.333333,8.0,3.5,0.777778,0.277778,0.0,-0.0556,,,,,,,,,,,5.1,4.094,9.987,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5781.jpg,2,2,True,kaplan-art-restoration,0.95,,,7.0,3.0,0.666667,0.222222,7.5,3.5,0.722222,0.277778,0.0556,0.0556,,,,,,,,,,,5.35,3.995,10.868,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5800.jpg,3,3,True,kaplan-art-restoration,0.95,,,8.0,5.5,0.777778,0.5,8.0,4.0,0.777778,0.333333,0.0,-0.1667,,,,,,,,,,,5.001,4.011,9.919,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5811.jpg,0,0,True,kaplan-art-restoration,0.95,,,8.5,6.5,0.833333,0.611111,8.5,4.5,0.833333,0.388889,0.0,-0.2222,,,,,,,,,,,5.049,3.886,10.436,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5814.jpg,1,1,True,kaplan-art-restoration,0.95,,,7.5,4.5,0.722222,0.388889,8.0,3.5,0.777778,0.277778,0.0556,-0.1111,,,,,,,,,,,4.687,4.036,10.069,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5820.jpg,2,2,True,kaplan-art-restoration,0.95,,,5.5,5.5,0.5,0.5,6.5,4.5,0.611111,0.388889,0.1111,-0.1111,,,,,,,,,,,4.585,4.166,11.389,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5825.jpg,3,3,True,kaplan-art-restoration,0.95,,,8.5,6.0,0.833333,0.555556,8.5,4.0,0.833333,0.333333,0.0,-0.2222,,,,,,,,,,,5.062,3.93,10.013,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5829.jpg,0,0,True,kaplan-art-restoration,0.95,,,8.5,4.5,0.833333,0.388889,8.5,4.0,0.833333,0.333333,0.0,-0.0556,,,,,,,,,,,4.75,4.43,10.55,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5830.jpg,1,1,True,kaplan-art-restoration,0.95,,,7.0,4.0,0.666667,0.333333,7.5,4.0,0.722222,0.333333,0.0556,0.0,,,,,,,,,,,5.372,3.893,12.28,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5831.jpg,2,2,True,cognitive-appraisal,0.8,,,7.5,6.5,0.722222,0.611111,8.0,6.5,0.777778,0.611111,0.0556,0.0,,,,,,,,,,,5.231,4.07,12.902,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5833.jpg,3,3,True,kaplan-art-restoration,0.95,,,8.5,7.0,0.833333,0.666667,8.5,6.0,0.833333,0.555556,0.0,-0.1111,,,,,,,,,,,5.192,4.247,10.286,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5836.jpg,0,0,True,kaplan-art-restoration,0.95,,,7.0,5.5,0.666667,0.5,7.5,5.5,0.722222,0.5,0.0556,0.0,,,,,,,,,,,4.697,3.93,10.481,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5849.jpg,1,1,True,berlyne-arousal-pleasure,0.95,,,8.0,5.5,0.777778,0.5,7.5,6.5,0.722222,0.611111,-0.0556,0.1111,,,,,,,,,,,4.748,4.143,10.974,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5870.jpg,2,2,True,kaplan-art-restoration,0.95,,,6.5,6.5,0.611111,0.611111,7.0,4.5,0.666667,0.388889,0.0556,-0.2222,,,,,,,,,,,4.675,4.28,10.473,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5875.jpg,3,3,True,kaplan-art-restoration,0.95,,,7.0,4.5,0.666667,0.388889,7.5,4.0,0.722222,0.333333,0.0556,-0.0556,,,,,,,,,,,5.044,3.895,9.688,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5890.jpg,0,0,True,kaplan-art-restoration,0.95,,,7.0,6.0,0.666667,0.555556,7.5,4.5,0.722222,0.388889,0.0556,-0.1667,,,,,,,,,,,5.182,3.925,11.47,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5891.jpg,1,1,True,kaplan-art-restoration,0.95,,,6.5,6.5,0.611111,0.611111,6.5,4.5,0.611111,0.388889,0.0,-0.2222,,,,,,,,,,,4.982,3.857,9.821,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5900.jpg,2,2,True,kaplan-art-restoration,0.95,,,5.5,5.5,0.5,0.5,6.5,4.5,0.611111,0.388889,0.1111,-0.1111,,,,,,,,,,,4.772,4.251,11.511,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5910.jpg,3,3,True,berlyne-arousal-pleasure,0.95,,,8.5,9.0,0.833333,0.888889,8.5,8.5,0.833333,0.833333,0.0,-0.0556,,,,,,,,,,,5.184,4.127,11.485,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5920.jpg,0,0,True,berlyne-arousal-pleasure,0.98,,,3.0,9.5,0.222222,0.944444,3.5,9.5,0.277778,0.944444,0.0556,0.0,,,,,,,,,,,4.848,4.157,10.301,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5940.jpg,1,1,True,berlyne-arousal-pleasure,0.95,,,3.0,8.5,0.222222,0.833333,3.5,8.5,0.277778,0.833333,0.0556,0.0,,,,,,,,,,,4.631,4.13,9.895,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5950.jpg,2,2,True,berlyne-arousal-pleasure,0.95,,,5.5,8.5,0.5,0.833333,5.5,9.0,0.5,0.888889,0.0,0.0556,,,,,,,,,,,4.947,4.219,10.525,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5961.jpg,3,3,True,berlyne-arousal-pleasure,0.95,,,3.0,9.0,0.222222,0.888889,3.5,9.0,0.277778,0.888889,0.0556,0.0,,,,,,,,,,,4.863,4.486,10.932,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5970.jpg,0,0,True,berlyne-arousal-pleasure,0.95,,,3.5,8.5,0.277778,0.833333,4.0,8.5,0.333333,0.833333,0.0556,0.0,,,,,,,,,,,4.687,4.033,11.493,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5971.jpg,1,1,True,berlyne-arousal-pleasure,0.95,,,3.0,8.5,0.222222,0.833333,3.5,9.0,0.277778,0.888889,0.0556,0.0556,,,,,,,,,,,4.694,4.398,10.13,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5972.jpg,2,2,True,cognitive-appraisal,0.95,,,3.0,9.0,0.222222,0.888889,1.5,9.5,0.055556,0.944444,-0.1667,0.0556,,,,,,,,,,,4.672,4.394,11.977,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5973.jpg,3,3,True,berlyne-arousal-pleasure,0.95,,,3.0,9.0,0.222222,0.888889,3.5,9.0,0.277778,0.888889,0.0556,0.0,,,,,,,,,,,4.74,4.301,10.516,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5982.jpg,0,0,True,kaplan-art-restoration,0.95,,,7.0,5.5,0.666667,0.5,7.5,4.5,0.722222,0.388889,0.0556,-0.1111,,,,,,,,,,,4.575,4.033,10.212,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5990.jpg,1,1,True,kaplan-art-restoration,0.95,,,6.5,4.5,0.611111,0.388889,7.0,4.0,0.666667,0.333333,0.0556,-0.0556,,,,,,,,,,,4.755,4.57,10.048,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5991.jpg,2,2,True,kaplan-art-restoration,0.95,,,7.0,4.5,0.666667,0.388889,7.0,4.0,0.666667,0.333333,0.0,-0.0556,,,,,,,,,,,4.968,3.801,10.441,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5994.jpg,3,3,True,berlyne-arousal-pleasure,0.95,,,7.0,7.0,0.666667,0.666667,7.5,8.0,0.722222,0.777778,0.0556,0.1111,,,,,,,,,,,4.804,4.576,10.109,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/6000.jpg,0,0,True,berlyne-arousal-pleasure,0.9,,,5.5,5.5,0.5,0.5,6.5,7.0,0.611111,0.666667,0.1111,0.1667,,,,,,,,,,,5.045,3.986,10.983,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/6010.jpg,1,1,True,cognitive-appraisal,0.9,,,4.0,6.5,0.333333,0.611111,3.5,7.5,0.277778,0.722222,-0.0556,0.1111,,,,,,,,,,,4.523,4.289,11.757,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/6020.jpg,2,2,True,cognitive-appraisal,0.95,,,3.0,6.5,0.222222,0.611111,2.5,7.5,0.166667,0.722222,-0.0556,0.1111,,,,,,,,,,,4.538,4.377,12.951,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/6021.jpg,3,3,True,cognitive-appraisal,0.95,,,2.5,8.5,0.166667,0.833333,1.5,9.5,0.055556,0.944444,-0.1111,0.1111,,,,,,,,,,,4.795,3.96,12.331,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/6022.jpg,0,0,True,panas-discrete-va,0.95,,,2.5,8.5,0.166667,0.833333,2.0,8.5,0.111111,0.833333,-0.0556,0.0,,,,,,,,,,,4.901,4.14,13.807,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/6150.jpg,1,1,True,kaplan-art-restoration,0.95,,,5.5,5.5,0.5,0.5,5.5,5.5,0.5,0.5,0.0,0.0,,,,,,,,,,,4.483,4.115,8.91,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/6190.jpg,2,2,True,cognitive-appraisal,0.9,,,5.5,5.5,0.5,0.5,3.0,8.5,0.222222,0.833333,-0.2778,0.3333,,,,,,,,,,,4.672,3.948,11.547,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/6200.jpg,3,3,True,cognitive-appraisal,0.9,,,3.5,7.5,0.277778,0.722222,3.0,8.5,0.222222,0.833333,-0.0556,0.1111,,,,,,,,,,,5.277,3.805,11.288,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/6210.jpg,0,0,True,cognitive-appraisal,0.9,,,5.5,5.5,0.5,0.5,3.5,8.5,0.277778,0.833333,-0.2222,0.3333,,,,,,,,,,,4.623,3.798,11.737,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/6211.jpg,1,1,True,cognitive-appraisal,0.95,,,3.0,9.0,0.222222,0.888889,3.0,9.0,0.222222,0.888889,0.0,0.0,,,,,,,,,,,4.981,3.833,13.19,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/6212.jpg,2,2,True,cognitive-appraisal,0.95,,,3.5,8.5,0.277778,0.833333,3.0,8.5,0.222222,0.833333,-0.0556,0.0,,,,,,,,,,,5.029,3.9,13.098,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/6213.jpg,3,3,True,cognitive-appraisal,0.9,,,3.5,8.5,0.277778,0.833333,3.5,8.5,0.277778,0.833333,0.0,0.0,,,,,,,,,,,4.995,4.121,12.374,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/6220.jpg,0,0,True,cognitive-appraisal,0.9,,,5.5,5.5,0.5,0.5,4.0,7.0,0.333333,0.666667,-0.1667,0.1667,,,,,,,,,,,4.673,3.913,12.856,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/6230.jpg,1,1,True,cognitive-appraisal,0.95,,,3.0,8.5,0.222222,0.833333,2.5,9.5,0.166667,0.944444,-0.0556,0.1111,,,,,,,,,,,4.957,4.053,11.63,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/6231.jpg,2,2,True,panas-discrete-va,0.95,,,3.0,8.5,0.222222,0.833333,1.99,8.02,0.11,0.78,-0.1122,-0.0533,,,,,,,,,,,5.016,4.257,12.065,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/6240.jpg,3,3,True,berlyne-arousal-pleasure,0.95,,,5.5,5.5,0.5,0.5,5.5,7.0,0.5,0.666667,0.0,0.1667,,,,,,,,,,,4.36,4.01,9.326,,,
