image,worker_id,gpu_id,ok,route_primary_skill,selected_skill,candidate_skill_ids,candidate_skill_count,selection_reason,selection_fallback,route_confidence,true_valence,true_arousal,direct_valence_score,direct_arousal_score,direct_valence,direct_arousal,direct_activation_evidence,direct_arousal_gate,skill_valence_score,skill_arousal_score,skill_valence,skill_arousal,skill_applicability,skill_activation_evidence,skill_arousal_gate,skill_minus_direct_valence_delta,skill_minus_direct_arousal_delta,direct_valence_delta,direct_arousal_delta,direct_abs_valence_delta,direct_abs_arousal_delta,direct_euclidean_distance,skill_valence_delta,skill_arousal_delta,skill_abs_valence_delta,skill_abs_arousal_delta,skill_euclidean_distance,direct_seconds,route_seconds,skill_seconds,error,parse_recovered,raw_error_output
/home/u1120250383/dcs/datasets/IAPS/Dataset/4525.jpg,,,True,facial-expression-affect,facial-expression-affect,"[""facial-expression-affect""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.5,4.5,0.8125,0.4375,[],,7.0,4.5,0.75,0.4375,strong,[],,-0.0625,0.0,,,,,,,,,,,6.845,3.297,20.492,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/4533.jpg,,,True,emotional-body-language,emotional-body-language,"[""emotional-body-language""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.5,6.5,0.8125,0.6875,"[""athlete in dynamic pose preparing to hit ball"", ""intense facial expression with open mouth"", ""sunglasses and sunlit skin indicating high-energy outdoor activity""]",,7.0,6.5,0.75,0.6875,strong,"[""arms raised to block/serve ball"", ""muscular tension in shoulders and arms"", ""body oriented upward in dynamic motion""]",,-0.0625,0.0,,,,,,,,,,,6.63,3.516,18.213,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/4537.jpg,,,True,emotional-body-language,emotional-body-language,"[""emotional-body-language""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.9,,,7.0,5.0,0.75,0.5,"[""posed, direct gaze with intensity"", ""tattooed body suggesting stylized self-expression""]",,7.0,4.5,0.75,0.4375,strong,[],arousal 5.0 capped to 4.5: empty activation_evidence,0.0,-0.0625,,,,,,,,,,,6.34,3.512,20.409,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/4559.jpg,,,True,emotional-body-language,emotional-body-language,"[""emotional-body-language""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.85,,,6.5,6.5,0.6875,0.6875,"[""visible motion of water splashing around the body"", ""dynamic interaction between body and water"", ""intense visual texture of water movement""]",,3.5,6.8,0.3125,0.725,strong,"[""turbulent water motion"", ""body partially submerged and displaced"", ""head tilted back in water""]",,-0.375,0.0375,,,,,,,,,,,7.265,3.632,20.315,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/4573.jpg,,,True,facial-expression-affect,facial-expression-affect,"[""facial-expression-affect""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,7.5,5.5,0.8125,0.5625,"[""smiling face with visible teeth"", ""relaxed but engaged body posture"", ""arms raised in a playful or confident gesture""]",,7.5,4.5,0.8125,0.4375,strong,[],arousal 5.0 capped to 4.5: empty activation_evidence,0.0,-0.125,,,,,,,,,,,6.001,3.341,20.227,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/4598.jpg,,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,7.0,6.5,0.75,0.6875,"[""intense facial expression of emotional release"", ""emotional embrace with visible physical contact"", ""presence of uniformed personnel in high-stakes environment""]",,6.8,5.4,0.725,0.55,strong,"[""intense facial expression of distress"", ""active embrace with mutual holding"", ""visible emotional release""]",,-0.025,-0.1375,,,,,,,,,,,7.331,3.667,24.807,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/4603.jpg,,,True,facial-expression-affect,facial-expression-affect,"[""facial-expression-affect""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,7.5,5.5,0.8125,0.5625,"[""intense smiling face"", ""direct interpersonal exchange with flowers""]",,7.5,4.5,0.8125,0.4375,strong,[],arousal 5.0 capped to 4.5: empty activation_evidence,0.0,-0.125,,,,,,,,,,,5.896,3.369,20.869,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/4607.jpg,,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.5,6.0,0.8125,0.625,"[""intimate physical contact between two people"", ""close proximity and leaning posture"", ""smiling facial expression""]",,7.5,5.4,0.8125,0.55,strong,"[""intimate physical contact"", ""woman leaning over man"", ""man looking up at woman with engaged expression""]",,0.0,-0.075,,,,,,,,,,,6.84,3.234,21.039,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/4611.jpg,,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.0,5.5,0.75,0.5625,"[""intimate physical contact"", ""close proximity of two nude individuals"", ""suggestive body posture""]",,7.5,5.4,0.8125,0.55,strong,"[""intimate physical contact"", ""consensual framing"", ""affectional posture""]",,0.0625,-0.0125,,,,,,,,,,,6.897,3.213,18.821,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/4616.jpg,,,True,emotional-body-language,emotional-body-language,"[""emotional-body-language""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.0,5.5,0.75,0.5625,"[""intimate physical proximity"", ""emotional expression via facial orientation"", ""posed romantic interaction""]",,7.0,5.0,0.75,0.5,strong,"[""intimate physical contact"", ""affectionate posture""]",,0.0,-0.0625,,,,,,,,,,,6.587,3.492,18.186,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/4622.jpg,,,True,facial-expression-affect,facial-expression-affect,"[""facial-expression-affect""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,8.0,5.5,0.875,0.5625,"[""emotional display: both individuals smiling broadly"", ""physical interaction: embracing and dancing in water""]",,7.5,4.5,0.8125,0.4375,strong,[],arousal 5.0 capped to 4.5: empty activation_evidence,-0.0625,-0.125,,,,,,,,,,,6.485,3.273,22.056,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/4626.jpg,,,True,facial-expression-affect,facial-expression-affect,"[""facial-expression-affect""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,7.5,5.5,0.8125,0.5625,"[""intense facial expression of joy on bride"", ""close physical contact and affectionate gesture between couple"", ""bright, celebratory lighting and color saturation""]",,7.5,4.5,0.8125,0.4375,strong,[],arousal 4.8 capped to 4.5: empty activation_evidence,0.0,-0.125,,,,,,,,,,,7.414,3.69,21.435,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/4640.jpg,,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,7.5,6.0,0.8125,0.625,"[""intimate physical contact"", ""close passionate embrace"", ""kissing""]",,7.5,5.2,0.8125,0.525,strong,"[""active embrace"", ""mutual physical contact"", ""intimate kiss""]",,0.0,-0.1,,,,,,,,,,,6.202,3.256,19.855,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/4647.jpg,,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,6.5,7.5,0.6875,0.8125,"[""intimate physical contact"", ""close proximity"", ""visible emotional engagement""]",,7.0,5.8,0.75,0.6,strong,"[""intimate physical contact"", ""close body proximity"", ""visible consensual framing""]",,0.0625,-0.2125,,,,,,,,,,,7.146,3.178,15.658,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/4652.jpg,,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.0,6.5,0.75,0.6875,"[""intimate physical proximity"", ""intense facial expression"", ""suggestive body posture""]",,7.0,5.8,0.75,0.6,strong,"[""intimate physical contact"", ""close proximity"", ""visible emotional engagement""]",,0.0,-0.0875,,,,,,,,,,,6.705,3.392,19.088,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/4659.jpg,,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.5,5.5,0.8125,0.5625,"[""intimate physical contact"", ""close body proximity"", ""visible skin texture and warmth""]",,7.5,5.4,0.8125,0.55,strong,"[""intimate physical contact"", ""consensual framing"", ""affectional event""]",,0.0,-0.0125,,,,,,,,,,,6.182,3.224,18.72,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/4664.jpg,,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.0,7.5,0.75,0.8125,"[""intimate physical contact"", ""close proximity"", ""intense facial expression"", ""suggestive body posture""]",,7.0,5.8,0.75,0.6,strong,"[""physical embrace with hands on torso"", ""close body contact"", ""intimate positioning""]",,0.0,-0.2125,,,,,,,,,,,6.955,3.569,17.659,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/4670.jpg,,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.0,7.5,0.75,0.8125,"[""intimate physical contact"", ""close body proximity"", ""suggestive nudity""]",,7.5,5.8,0.8125,0.6,strong,"[""close physical contact"", ""mutual embrace"", ""visible affectionate posture""]",,0.0625,-0.2125,,,,,,,,,,,6.041,3.36,17.762,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/4680.jpg,,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.0,7.5,0.75,0.8125,"[""intimate physical contact"", ""close threatening proximity"", ""intense facial/body display""]",,7.5,5.8,0.8125,0.6,strong,"[""intimate physical contact"", ""close body proximity"", ""visible emotional engagement""]",,0.0625,-0.2125,,,,,,,,,,,7.577,3.251,16.195,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/4689.jpg,,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.5,7.5,0.8125,0.8125,"[""intense interpersonal passion"", ""close physical contact"", ""emotional display via kissing""]",,7.5,5.8,0.8125,0.6,strong,"[""close physical contact during kiss"", ""intimate bodily proximity"", ""visible emotional engagement""]",,0.0,-0.2125,,,,,,,,,,,5.991,3.308,21.048,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/4694.jpg,,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.0,7.5,0.75,0.8125,"[""intimate physical contact"", ""close body proximity"", ""visible emotional engagement""]",,7.5,5.8,0.8125,0.6,strong,"[""intimate physical contact"", ""consensual framing"", ""visible affectional stakes""]",,0.0625,-0.2125,,,,,,,,,,,6.127,3.26,19.4,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/4700.jpg,,,True,facial-expression-affect,facial-expression-affect,"[""facial-expression-affect""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,7.0,5.0,0.75,0.5,"[""smiling faces"", ""direct eye contact with viewer"", ""close physical proximity""]",,7.0,4.5,0.75,0.4375,strong,[],,0.0,-0.0625,,,,,,,,,,,5.925,3.441,20.277,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/4810.jpg,,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,7.0,7.5,0.75,0.8125,"[""intense facial expression with open mouth"", ""physical intimacy and bodily contact"", ""suggestive posture and implied sexual context""]",,7.0,6.0,0.75,0.625,strong,"[""intimate physical contact"", ""mutual engagement"", ""visible arousal in facial expression""]",,0.0,-0.1875,,,,,,,,,,,6.921,3.32,19.997,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5020.jpg,,,True,kaplan-art-restoration,kaplan-art-restoration,"[""kaplan-art-restoration""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.9,,,7.0,4.5,0.75,0.4375,[],,7.0,3.5,0.75,0.3125,strong,[],,0.0,-0.125,,,,,,,,,,,5.707,3.647,19.78,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5130.jpg,,,True,no_specialized_skill,no_specialized_skill,[],0,"No affective mechanism dominates; scene is mundane with no visible threat, novelty, or consequential event.",False,1.0,,,5.0,4.5,0.5,0.4375,[],,5.0,4.5,0.5,0.4375,,[],,0.0,0.0,,,,,,,,,,,6.002,3.387,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5202.jpg,,,True,berlyne-arousal-pleasure,berlyne-arousal-pleasure,"[""berlyne-arousal-pleasure""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,7.5,5.5,0.8125,0.5625,"[""vibrant color contrast"", ""dense floral arrangement"", ""high visual salience""]",,7.5,4.5,0.8125,0.4375,strong,[],arousal 4.8 capped to 4.5: empty activation_evidence,0.0,-0.125,,,,,,,,,,,6.58,3.656,22.576,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5250.jpg,,,True,awe,awe,"[""awe""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.0,4.5,0.5,0.4375,[],arousal 5.0 capped to 4.5: empty activation_evidence,5.0,4.5,0.5,0.4375,partial,[],arousal 5.0 capped to 4.5: empty activation_evidence,0.0,0.0,,,,,,,,,,,5.949,3.298,19.317,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5301.jpg,,,True,berlyne-arousal-pleasure,berlyne-arousal-pleasure,"[""berlyne-arousal-pleasure""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.9,,,7.0,4.5,0.75,0.4375,[],arousal 5.0 capped to 4.5: empty activation_evidence,6.5,4.5,0.6875,0.4375,strong,[],,-0.0625,0.0,,,,,,,,,,,6.161,3.473,17.914,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5450.jpg,,,True,awe,awe,"[""awe""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,6.5,7.5,0.6875,0.8125,"[""rocket engines firing with bright flame"", ""massive plume of smoke and fire at launch"", ""shuttle ascending from launchpad""]",,6.8,7.5,0.725,0.8125,strong,"[""massive uncontrollable force in motion"", ""engulfing scale"", ""vertical immensity""]",,0.0375,0.0,,,,,,,,,,,6.183,3.303,22.54,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5471.jpg,,,True,no_specialized_skill,no_specialized_skill,[],0,"No affective mechanism dominates; scene is neutral, technical, and lacks emotional cues.",False,1.0,,,6.5,4.5,0.6875,0.4375,[],,6.5,4.5,0.6875,0.4375,,[],,0.0,0.0,,,,,,,,,,,8.248,2.857,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5520.jpg,,,True,no_specialized_skill,no_specialized_skill,[],0,No affective mechanism dominates; mushrooms in natural setting lack clear arousal/valence cues.,False,1.0,,,6.5,4.5,0.6875,0.4375,[],,6.5,4.5,0.6875,0.4375,,[],,0.0,0.0,,,,,,,,,,,5.983,3.189,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5533.jpg,,,True,no_specialized_skill,no_specialized_skill,[],0,No specialized affective mechanism is strongly visible; mushrooms on wood are neutral.,False,1.0,,,6.5,4.5,0.6875,0.4375,[],,6.5,4.5,0.6875,0.4375,,[],,0.0,0.0,,,,,,,,,,,5.319,3.008,0.0,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5593.jpg,,,True,awe,awe,"[""awe""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.9,,,5.0,5.0,0.5,0.5,"[""visible rain falling from cloud"", ""dramatic cloud formation""]",,6.5,5.5,0.6875,0.5625,strong,"[""visible rain shafts descending from cloud base"", ""distant power lines and houses as scale references""]",,0.1875,0.0625,,,,,,,,,,,6.511,3.061,20.616,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5621.jpg,,,True,berlyne-arousal-pleasure,berlyne-arousal-pleasure,"[""berlyne-arousal-pleasure""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.0,7.0,0.75,0.75,"[""multiple skydivers in dynamic freefall motion"", ""formal group formation with linked arms"", ""high-altitude aerial activity""]",,6.5,6.0,0.6875,0.625,strong,"[""multiple human figures in dynamic motion"", ""colorful contrasting suits"", ""complex spatial arrangement""]",,-0.0625,-0.125,,,,,,,,,,,6.819,3.882,18.27,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5628.jpg,,,True,awe,awe,"[""awe""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,6.5,5.5,0.6875,0.5625,"[""person standing on edge of cliff with ice axe raised, suggesting achievement or celebration""]",,7.2,5.8,0.775,0.6,strong,"[""tiny human figure on cliff edge"", ""extreme verticality of snow-covered peaks"", ""deep atmospheric perspective with layered ice formations""]",,0.0875,0.0375,,,,,,,,,,,6.275,3.091,20.916,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5660.jpg,,,True,awe,awe,"[""awe""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.0,5.0,0.75,0.5,"[""dramatic lighting on rugged terrain"", ""contrast between sunlit and shadowed slopes""]",,7.2,5.5,0.775,0.5625,strong,"[""dramatic lighting on mountain peak"", ""atmospheric haze suggesting vast scale""]",,0.025,0.0625,,,,,,,,,,,6.451,3.212,19.251,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5711.jpg,,,True,kaplan-art-restoration,kaplan-art-restoration,"[""kaplan-art-restoration""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.0,4.0,0.75,0.375,[],,7.0,3.2,0.75,0.275,strong,[],,0.0,-0.1,,,,,,,,,,,6.829,3.571,19.167,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5731.jpg,,,True,kaplan-art-restoration,kaplan-art-restoration,"[""kaplan-art-restoration""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.5,4.0,0.8125,0.375,[],,7.0,3.2,0.75,0.275,strong,[],,-0.0625,-0.1,,,,,,,,,,,6.253,3.712,20.04,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5764.jpg,,,True,kaplan-art-restoration,kaplan-art-restoration,"[""kaplan-art-restoration""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.0,3.5,0.75,0.3125,[],,7.0,3.0,0.75,0.25,strong,[],,0.0,-0.0625,,,,,,,,,,,5.9,3.63,17.813,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5800.jpg,,,True,kaplan-art-restoration,kaplan-art-restoration,"[""kaplan-art-restoration""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.5,4.0,0.8125,0.375,[],,7.0,3.2,0.75,0.275,strong,[],,-0.0625,-0.1,,,,,,,,,,,6.183,3.563,22.755,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5825.jpg,,,True,kaplan-art-restoration,kaplan-art-restoration,"[""kaplan-art-restoration""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.5,4.0,0.8125,0.375,[],,7.3,3.2,0.7875,0.275,strong,[],,-0.025,-0.1,,,,,,,,,,,6.375,3.403,19.037,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5833.jpg,,,True,kaplan-art-restoration,kaplan-art-restoration,"[""kaplan-art-restoration""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,7.5,5.5,0.8125,0.5625,"[""crowd of people on beach"", ""colorful umbrellas"", ""sunbathers"", ""boats near shore""]",,7.5,3.8,0.8125,0.35,strong,[],,0.0,-0.2125,,,,,,,,,,,6.499,3.639,22.538,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5875.jpg,,,True,kaplan-art-restoration,kaplan-art-restoration,"[""kaplan-art-restoration""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.9,,,7.0,4.5,0.75,0.4375,[],,7.0,3.5,0.75,0.3125,strong,[],,0.0,-0.125,,,,,,,,,,,6.597,3.421,17.97,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5910.jpg,,,True,berlyne-arousal-pleasure,berlyne-arousal-pleasure,"[""berlyne-arousal-pleasure""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,7.5,6.5,0.8125,0.6875,"[""explosive firework bursts in motion"", ""bright, dynamic light patterns against dark sky""]",,7.5,6.5,0.8125,0.6875,strong,"[""multiple simultaneous explosive bursts creating dynamic motion"", ""high contrast between bright fireworks and dark sky""]",,0.0,0.0,,,,,,,,,,,6.354,3.782,19.625,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5961.jpg,,,True,awe,awe,"[""awe""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,3.5,7.5,0.3125,0.8125,"[""visible tornado in motion"", ""imminent threat from natural disaster"", ""dark storm clouds indicating extreme weather""]",,3.5,7.2,0.3125,0.775,strong,"[""uncontrollable force in motion (tornado)"", ""engulfing proximity (storm cloud mass)""]",,0.0,-0.0375,,,,,,,,,,,7.58,3.293,18.934,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5973.jpg,,,True,awe,awe,"[""awe""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,3.0,8.5,0.25,0.9375,"[""imminent threat from descending tornado"", ""close threatening proximity to residential structures"", ""uncontrollable force in motion""]",,3.5,7.2,0.3125,0.775,strong,"[""uncontrollable force in motion (tornado funnel)"", ""engulfing proximity (over houses)"", ""loss of control (imminent destruction)""]",,0.0625,-0.1625,,,,,,,,,,,6.592,3.279,19.109,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/5994.jpg,,,True,berlyne-arousal-pleasure,berlyne-arousal-pleasure,"[""berlyne-arousal-pleasure""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.9,,,7.0,5.5,0.75,0.5625,"[""vivid neon lighting"", ""dramatic sky colors"", ""silhouetted palm trees against vibrant background""]",,6.5,4.5,0.6875,0.4375,strong,[],arousal 5.0 capped to 4.5: empty activation_evidence,-0.0625,-0.125,,,,,,,,,,,6.562,3.64,19.601,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/6021.jpg,,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.99,,,3.0,7.5,0.25,0.8125,"[""person restrained in electric chair"", ""bloodstain on shirt"", ""strapped headgear""]",,2.5,6.8,0.1875,0.725,strong,"[""restrained person in execution chair"", ""blood on shirt"", ""strapped head restraint""]",,-0.0625,-0.0875,,,,,,,,,,,6.504,3.422,18.881,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/6200.jpg,,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,3.5,7.5,0.3125,0.8125,"[""imminent threat: hand holding gun in pointed, ready-to-fire position""]",,2.5,7.0,0.1875,0.75,strong,"[""hand holding handgun"", ""imminent threat implied by weapon""]",,-0.125,-0.0625,,,,,,,,,,,6.306,3.326,12.968,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/6213.jpg,,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,3.5,7.5,0.3125,0.8125,"[""person holding a handgun"", ""face covered with cloth suggesting concealment or threat"", ""background fire and figures imply conflict or unrest""]",,2.5,7.0,0.1875,0.75,strong,"[""person holding handgun"", ""face covered with bandana"", ""fire in background""]",,-0.125,-0.0625,,,,,,,,,,,7.663,3.425,17.615,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/6240.jpg,,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.98,,,5.0,5.0,0.5,0.5,"[""hand manipulating revolver with open cylinder"", ""close-up of firearm components""]",,3.5,6.8,0.3125,0.725,strong,"[""loaded revolver chamber"", ""hand manipulating firearm"", ""imminent potential for harm""]",,-0.1875,0.225,,,,,,,,,,,5.967,3.12,13.669,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/6244.jpg,,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,5.0,6.5,0.5,0.6875,"[""person aiming firearm directly at viewer"", ""intense facial focus and tension"", ""military-style gear and posture""]",,3.5,7.2,0.3125,0.775,strong,"[""aimed weapon"", ""intense facial focus"", ""combat gear""]",,-0.1875,0.0875,,,,,,,,,,,6.542,3.484,17.979,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/6260.jpg,,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.99,,,3.5,7.5,0.3125,0.8125,"[""imminent threat: handgun pointed directly at viewer"", ""close threatening proximity: weapon aimed at camera""]",,2.0,7.5,0.125,0.8125,strong,"[""hand holding gun"", ""gun aimed forward"", ""imminent threat implied""]",,-0.1875,0.0,,,,,,,,,,,6.212,3.219,14.644,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/6312.jpg,,,True,facial-expression-affect,facial-expression-affect,"[""facial-expression-affect""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.95,,,6.5,6.5,0.6875,0.6875,"[""intense facial expression with wide eyes and open mouth"", ""physical interaction with hands gripping the other person's face"", ""dynamic posture suggesting playful struggle or embrace""]",,7.0,5.5,0.75,0.5625,strong,"[""clear smiling expression with open mouth and visible teeth"", ""hands framing face in a playful, engaged pose""]",,0.0625,-0.125,,,,,,,,,,,7.746,3.514,23.987,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/6350.jpg,,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.99,,,2.5,8.5,0.1875,0.9375,"[""imminent threat: knife pressed against neck"", ""intense facial expression of aggression"", ""close threatening proximity""]",,2.0,7.5,0.125,0.8125,strong,"[""knife pressed against neck"", ""threatening proximity"", ""aggressive facial expression""]",,-0.0625,-0.125,,,,,,,,,,,6.414,3.202,16.041,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/6415.jpg,,,True,pathogen-disgust,pathogen-disgust,"[""pathogen-disgust""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.99,,,2.5,8.5,0.1875,0.9375,"[""visible violent action (cutting into animal)"", ""blood and gore"", ""imminent threat to animal""]",,1.5,6.2,0.0625,0.65,strong,"[""fresh exposed tissue"", ""blood pooling"", ""ongoing mutilation""]",,-0.125,-0.2875,,,,,,,,,,,6.292,3.338,16.496,,,
/home/u1120250383/dcs/datasets/IAPS/Dataset/6540.jpg,,,True,cognitive-appraisal,cognitive-appraisal,"[""cognitive-appraisal""]",1,Only one candidate skill analysis succeeded; using it as the final score.,True,0.99,,,3.5,8.5,0.3125,0.9375,"[""imminent threat"", ""close threatening proximity"", ""interpersonal conflict or passion""]",,2.0,7.5,0.125,0.8125,strong,"[""man holding knife to woman's neck"", ""man gripping woman's head"", ""imminent threat of harm""]",,-0.1875,-0.125,,,,,,,,,,,5.779,3.632,17.394,,,
